,0,1
1357,1,"['email', 'invite', 'invite']"
1358,-1,"['oh', 'love', 'bulgaria', 'lallorian']"
1359,-1,"['boo', 'know']"
1360,1,"['ohmygahds', 'excited', 'new', 'moon', 'moon']"
1361,-1,"['www', 'honor', 'come', 'like', 'give', 'ride', 'need', 'one']"
1362,-1,"['ah', 'need', 'sort', 'not']"
1363,1,"['get', 'follower', 'day', 'use', 'wwtweeteraddercom', 'add', 'everyone', 'train', 'pay', 'vip']"
1364,-1,"['yeah', 'remember', 'update', 'huge', 'memory', 'leak', 'itis', 'fix', 'tho', 'use', 'everything', 'since', 'dont', 'mac', 'coda']"
1365,-1,"['update', 'lock', 'smith', 'not', 'need', 'friend', 'mom', 'spare', 'key', 'suppose', 'drop', 'break', 'can', 'not', 'leave']"
1366,1,"['cap', 'wasnt']"
1367,1,"['can', 'not', 'wait', 'summer']"
1368,-1,"['okay', 'motto', 'go', 'need', 'get', 'sleep', 'amp', 'therein', 'school', 'later', 'morning']"
1369,1,"['super', 'super', 'good', 'twenty', 'morning', 'forall', 'forall', 'today', 'day', 'see', 'movie', 'feat', 'time', 'time']"
1370,1,"['ill', 'shirtless', 'lol', 'pool']"
1371,-1,"['take', 'moral', 'food', 'mean', 'wake', 'ven', 'earlier', 'make', 'breakfast', 'class', 'fun']"
1372,-1,"['work', 'sunday']"
1373,1,"['good', 'morning', 'beautiful', 'girl', 'twitter']"
1374,-1,"['yeah', 'mean', 'con', 'con', 'not', 'jealous']"
1375,1,"['yep', 'party']"
1376,-1,"['watch', 'device', 'code', 'head', 'hurt', 'miss', 'faith', 'fuck']"
1377,1,"['tell', 'worldhillsong', 'love', 'today']"
1378,1,"['beg', 'day', 'dayxcept', 'clean', 'kitchenmaybe', 'ben', 'hur', 'didnt', 'get', 'last', 'weekend']"
1379,1,"['good', 'news', 'get', 'date', 'memory', 'card', 'tomorrow']"
1380,1,"['wow', 'effort', 'open', 'bed', 'room', 'door', 'amp', 'son', 'wake', 'beautifulnow', 'disappear', 'till', 'itis', 'bedside']"
1381,-1,"['haha', 'gut', 'u']"
1382,-1,"['lovely', 'unfortunately', 'company', 'policy', 'open', 'source', 'mean', 'can', 'not', 'use']"
1383,1,"['may', 'sunbathe', 'today', 'nice', 'weather', 'nothing', 'sunbathing', 'inevitably']"
1384,1,"['spacecraft', 'play', 'team', 'mate', 'huhuhu']"
1385,-1,"['can', 'not', 'wait', 'try', 'mom', 'get', 'friday', 'oh', 'wait', 'scratch', 'attempt', 'wait', 'aug']"
1386,1,"['good', 'make', 'million', 'promote', 'quotbugs', 'bunny', 'dietquot']"
1387,1,"['bless', 'indeed']"
1388,-1,"['movie', 'night', 'lame', 'movie', 'awesome', 'bad', 'movie', 'ever', 'hilarious', 'everyone', 'go', 'leave', 'early']"
1389,1,"['awesome', 'day', 'need', 'job', 'though', 'ha']"
1390,1,"['best', 'friend', 'spending', 'night', 'follow', 'per', 'facinelli', 'art', 'already']"
1391,-1,"['true', 'mean', 'rest', 'crew', 'need', 'hug']"
1392,1,"['yeah', 'anticipation', 'wait']"
1393,1,"['less', 'know', 'img', 'can', 'not', 'wait', 'till', 'come', 'back', 'laa']"
1394,-1,"['feel', 'horribleright', 'side', 'head', 'num', 'coaching', 'gun']"
1395,-1,"['upset', 'mother', 'deny', 'ownership', 'one', 'test', 'bunch', 'baby', 'rabbit', 'ever', 'see', 'evil', 'evil', 'evil']"
1396,1,"['look', 'like', 'fun', 'besides', 'voice', 'recognition', 'never', 'work', 'properly', 'sceptical', 'indeed']"
1397,-1,"['finally', 'not']"
1398,1,"['see', 'like', 'yr', 'thats', 'tweet', 'speak', 'month']"
1399,-1,"['ey', 'piss', 'ff', 'ad', 'price', 'soundchecks', 'sor', 'not', 'ay', 'ad', 'n']"
1400,-1,"['ave', 'gt', 'outside']"
1401,1,"['short', 'hard', 'run', 'today', 'performance', 'poor', 'hop', 'itis', 'cup', 'leg', 'mash', 'tired', 'gorgeous', 'weather']"
1402,1,"['fyi', 'old', 'door', 'last', 'comment', 'refer', 'old', 'naked', 'picture', 'home', 'video', 'ex', 'girlfriend', 'enjoy', 'enjoy']"
1403,-1,"['last', 'human', 'sex', 'lecture', 'forever']"
1404,-1,"['know', 'right', 'right', 'log', 'definitely', 'ot', 'get', 'weathergirl', 'weathergirl', 'buzzer', 'like', 'hell', 'hell', 'need', 'come', 'home', 'home']"
1405,-1,"['love', 'face', 'soo', 'much', 'much', 'hate', 'clip', 'walk']"
1406,1,"['learn', 'stage', 'set', 'dont', 'get', 'thats', 'sad']"
1407,-1,"['www', 'sound', 'amazing', 'amazing', 'buena', 'vista', 'high', 'entire', 'year', 'degree', 'love', 'hot', 'weather', 'weather']"
1408,1,"['go', 'day', 'chandler', 'nelle', 'clayton', 'sam', 'kenny', 'itt', 'go', 'game']"
1409,1,"['high', 'wait', 'food', 'come', 'men', 'get', 'test']"
1410,-1,"['shah', 'know', 'look', 'think', 'one', 'think', 'way', 'tire', 'bitterness', 'right']"
1411,1,"['warm', 'gratitude', 'gratitude', 'thank', 'kind', 'friendship', 'fellow', 'twitter', 'twitter']"
1412,-1,"['burst', 'pipe', 'outside', 'villa', 'hole', 'ka', 'look', 'pun', 'intend']"
1413,-1,"['think', 'develop', 'lockjaw', 'itis', 'make', 'eat', 'doughnut', 'remarkably', 'difficult']"
1414,1,"['training', 'day', 'help', 'join', 'good', 'loose', 'inch']"
1415,1,"['lol', 'song', 'quite', 'catchy', 'sing', 'way', 'home']"
1416,-1,['confuse']
1417,1,"['back', 'twitter', 'new', 'site', 'new', 'song', 'community', 'nova']"
1418,-1,"['doesnt', 'want', 'go', 'school']"
1419,-1,"['woke', 'air', 'france', 'news', 'sad']"
1420,-1,['played']
1421,-1,"['upload', 'new', 'vid', 'didnt', 'work', 'first', 'time', 'haha', 'whatever', 'one', 'four', 'minute']"
1422,-1,"['turk', 'go', 'go']"
1423,-1,['quote']
1424,-1,"['cant', 'see', 'la', 'stupid', 'wiki']"
1425,-1,"['miss', 'pitch']"
1426,-1,"['dont', 'know', 'find', 'finds', 'finds', 'shop', 'utter', 'junk']"
1427,-1,"['go', 'buy', 'book', 'class', 'tomorrow', 'close', 'cheese', 'alone']"
1428,1,['thank']
1429,-1,"['morning', 'twitter', 'today', 'day', 'day', 'go', 'beat', 'make', 'sunday', 'get', 'sooner', 'please']"
1430,-1,"['back', 'action', 'ia', 'awhile', 'back', 'work']"
1431,-1,"['get', 'one']"
1432,1,"['nikki', 'good', 'friend', 'friend', 'hug', 'aussie', 'aussie', 'ex']"
1433,1,"['happy', 'birthday', 'ry', 'ray', 'si', 'si']"
1434,1,"['gdhipk', 'soupoftheday', 'thanks', 'party', 'get', 'start', 'start', 'soupoftheday']"
1435,-1,"['ebb', 'chic', 'dailydang', 'sell', 'ebb']"
1436,-1,"['good', 'morning', 'twitter', 'twitter', 'early', 'due', 'car', 'alarm', 'go', 'proxy', 'fox', 'keep', 'jumping', 'bonnet', 'bonnet']"
1437,-1,"['really', 'need', 'loo']"
1438,-1,"['canalphones', 'go', 'wash', 'still', 'work', 'perfectly', 'theyre', 'clean', 'foot']"
1439,-1,"['heavy', 'rain', 'outside', 'not', 'allow', 'go', 'home', 'early', 'make', 'santa', 'pa', 'two', 'parkway']"
1440,-1,"['really', 'sick', 'morning', 'hope', 'make', 'church', 'time', 'today']"
1441,-1,"['ca', 'get', 'slam', 'used', 'internet', 'energy', 'towards', 'spam', 'folk', 'could', 'spend', 'make', 'legit']"
1442,-1,"['twitpic', 'doesnt', 'work', 'phone', 'still', 'can', 'not', 'find', 'nintendo']"
1443,1,"['haha', 'not', 'worth', 'celebrate']"
1444,-1,"['omg', 'mouth', 'hurt', 'bad']"
1445,1,"['yes', 'actually', 'thats', 'exactly', 'actually', 'go', 'today', 'dinner']"
1446,1,"['drive', 'around', 'night', 'fat', 'cop', 'follow', 'u', 'whole', 'time', 'ahhmayzin']"
1447,1,"['call', 'give', 'direction', 'itis', 'late', 'come', 'morning', 'spend', 'night', 'tonight']"
1448,-1,"['last', 'day', 'vacation']"
1449,1,"['watch', 'pound', 'last', 'movie', 'night', 'night', 'already', 'cry', 'see', 'ee', 'night', 'guy']"
1450,-1,"['rewrite', 'lot', 'juniper', 'good', 'time']"
1451,-1,"['tomorrow', 'fuck']"
1452,1,"['dont', 'like', 'dont', 'bother', 'come', 'monday', 'monday']"
1453,1,"['ey', 'u', 'u', 'get', 'account', 'account']"
1454,1,"['keep', 'go', 'talented', 'one', 'share', 'ur', 'talent', 'worrlldd', 'lol', 'finish', 'talk', 'vanessa', 'chat', 'lol']"
1455,-1,"['friend', 'work', 'everyone', 'awesome', 'sure', 'good', 'pal', 'move', 'though']"
1456,-1,"['finally', 'find', 'something', 'cheer', 'thanks', 'leon', 'workload', 'look', 'half', 'scary', 'ok', 'fit', 'well']"
1457,-1,"['another', 'week', 'start', 'itis', 'incredibly', 'dull', 'lazy', 'day']"
1458,-1,"['wish', 'song', 'headland', 'foot', 'sandinstead', 'stuck', 'work', 'lovely', 'day', 'day']"
1459,1,"['thank', 'amp', 'eat', 'browne', 'text', 'friend', 'winter', 'amp', 'watch', 'youandme', 'eva']"
1460,-1,"['set', 'kit', 'even', 'tho', 'willow', 'able', 'play']"
1461,-1,"['back', 'shannon', 'airport', 'weather', 'well', 'least', 'nice', 'back', 'edinburgh']"
1462,-1,"['guess', 'get', 'since', 'itis', 'still', 'purple', 'swollen', 'can', 'not', 'wear', 'shoe', 'latergotto', 'make', 'sure']"
1463,-1,"['listen', 'take', 'sara', 'remind', 'reagan', 'know', 'miss', 'california']"
1464,1,"['bing', 'offer', 'sponsorship', 'right']"
1465,-1,"['wish', 'could', 'watch', 'american', 'love', 'guy', 'can', 'not', 'wait', 'till', 'manchester', 'nov', 'go', 'amazing', 'loveyounickxx']"
1466,-1,"['orchid', 'hamstring', 'usually', 'happen', 'quad', 'strong', 'hamstring', 'weak']"
1467,1,"['grand', 'slam', 'slam', 'husky', 'tie', 'baby', 'baby']"
1468,1,"['brad', 'doggetts', 'voice', 'oo', 'sexy', 'dropsendcom', 'friend', 'ne', 'ee', 'ef', 'sleep', 'night']"
1469,1,"['like', 'show', 'show', 'small', 'glance', 'far', 'couple', 'mark', 'faith', 'love', 'mark', 'faith', 'faith', 'put', 'book']"
1470,1,"['not', 'forever', 'stuff', 'patch']"
1471,-1,"['sister', 'go', 'back', 'merimblah']"
1472,1,"['thats', 'cool', 'marry', 'cat']"
1473,1,"['morning', 'tweetville', 'read', 'good', 'book', 'go', 'see']"
1474,-1,"['two', 'bird', 'one', 'tweet', 'not', 'ready', 'daily', 'pause', 'sorry', 'toe', 'doc', 'tape', 'together']"
1475,1,"['limit', 'story', 'oh', 'tell', 'annoy', 'wwiamsoannoyedcom', 'help', 'relieve', 'stress']"
1476,-1,"['ah', 'note', 'work', 'weekend', 'till', 'august']"
1477,1,"['stop', 'use', 'client', 'use', 'free', 'text', 'service', 'vodafone', 'fab', 'fab', 'still', 'use', 'client', 'get', 'celeb', 'gossip', 'gossip']"
1478,1,"['actually', 'compare', 'amanda', 'thats', 'early', 'usually', 'dont', 'get', 'nocturnal', 'night', 'owl', 'guess', 'guess']"
1479,1,"['work', 'micha', 'lend', 'workstation']"
1480,-1,"['hey', 'hey', 'ik', 'get', 'vent', 'time']"
1481,-1,"['miss', 'ipod']"
1482,-1,"['dance', 'week', 'work', 'wednesday', 'night', 'could', 'maybe', 'catch', 'follow', 'thus', 'thus']"
1483,1,"['diamond', 'art', 'forever', 'bring', 'horizon']"
1484,1,"['ha', 'itis', 'easy', 'handle', 'coordination']"
1485,-1,"['feel', 'mater', 'not', 'watch', 'film']"
1486,-1,"['like', 'baby', 'try', 'amp', 'fail']"
1487,-1,"['incredible', 'weather', 'today', 'bad', 'work', 'day', 'get', 'short', 'ride', 'bike', 'tonight']"
1488,1,"['okay', 'youre', 'welcome']"
1489,-1,"['really', 'bore', 'kind', 'disappointed']"
1490,1,"['pro', 'monopoly']"
1491,-1,"['umm', 'today', 'go', 'saw', 'something', 'odd', 'didnt', 'ave', 'anything', 'take', 'pic', 'saw', 'look']"
1492,1,"['love', 'green', 'day']"
1493,-1,"['leave', 'laptop', 'makelearn', 'german', 'miss']"
1494,-1,"['go', 'work']"
1495,1,"['video', 'ad', 'da', 'ine', 'domingo', 'show', 'esta', 'demote']"
1496,1,"['chill', 'male', 'lady', 'gaga', 'repeat', 'morning', 'morning', 'itis', 'graduation', 'day', 'lil', 'boo', 'boo']"
1497,-1,"['want', 'pen', 'guess', 'live', 'tun']"
1498,-1,"['monday', 'morning', 'telemeetings', 'make', 'hope', 'work', 'hard', 'enough', 'pay', 'chinese']"
1499,1,"['rainy', 'back']"
1500,-1,"['wul', 'work', 'also', 'dont', 'need', 'ur', 'friend', 'praise', 'loudly']"
1501,1,"['haha', 'whole', 'pool', 'ya', 'self', 'self', 'sun', 'bath', 'nude', 'lol', 'ok', 'ok']"
1502,-1,"['thanks', 'try', 'try', 'do', 'good', 'can', 'not', 'fathom', 'take', 'apple', 'store', 'sigh']"
1503,1,"['goodnight', 'cabin', 'buddy']"
1504,1,"['heheheiam', 'love']"
1505,-1,"['yep', 'living', 'proof', 'proof', 'still', 'see', 'across', 'universe']"
1506,1,"['itis', 'nice', 'read', 'local', 'happening', 'paper', 'plus', 'good', 'fumble', 'judoka', 'puzzle']"
1507,-1,"['wish', 'ad', 'player', 'car', 'feel', 'like', 'bump', 'bus', 'today', 'someone', 'buy', 'aaa']"
1508,1,"['ot', 'psychology']"
1509,1,"['follow', 'get', 'tweet', 'real', 'word', 'wisdom', 'always', 'make', 'sure', 'say', 'whip', 'lady', 'friendsdonot', 'cha']"
1510,-1,"['bad', 'thing', 'turn', 'good', 'one', 'suck', 'day', 'leave', 'till', 'go', 'vacation', 'kosovo', 'though', 'lol']"
1511,-1,"['citrusextract', 'taste', 'good']"
1512,-1,"['already', 'look', 'forward', 'weekend', 'weekend', 'alot', 'work', 'hand']"
1513,-1,"['miss', 'boyfriend', 'boyfriend', 'gh', 'josh', 'can', 'not', 'drive', 'drive', 'yet']"
1514,-1,"['kia', 'restart', 'pa', 'thinking', 'guess', 'itis', 'everyone', 'glad', 'twitter', 'change', 'everything', 'sure', 'make', 'well', 'well']"
1515,1,"['breakfast', 'blowout', 'really', 'look', 'like', 'breakfastlunch', 'flow', 'flow', 'lol', 'say', 'simon', 'greedy', 'greedy']"
1516,-1,"['freeze', 'hell', 'hell', 'rubykaigi', 'ticket', 'sell', 'min', 'min', 'couldnt', 'get', 'one']"
1517,1,"['talk', 'scary', 'ghost', 'dream', 'lisa']"
1518,1,"['get', 'ready', 'work', 'find', 'happy', 'dot', 'dot']"
1519,-1,"['yeah', 'yeah', 'find', 'sylvia', 'sylvia', 'dude', 'must', 'suck', 'sorry']"
1520,-1,"['right', 'right', 'della', 'mean', 'go', 'shoot', 'not', 'give', 'lollipop']"
1521,1,"['thats', 'propose', 'date', 'big', 'launch', 'go', 'live', 'monday', 'monday']"
1522,-1,"['hungry', 'ate', 'since', 'last', 'night', 'can', 'not', 'hold', 'nothing', 'nothing', 'stomach']"
1523,-1,"['feel', 'bad', 'public', 'school', 'student', 'country', 'attend', 'night', 'class', 'learn']"
1524,1,"['dear', 'presence', 'willow', 'come', 'play']"
1525,-1,"['miss', 'baby']"
1526,1,"['beach', 'drink', 'monitor', 'vote', 'italia', 'cell']"
1527,-1,"['go', 'make', 'cake', 'almost', 'cut', 'thumb', 'cake', 'today']"
1528,1,"['go', 'beach', 'en', 'speak', 'people', 'girl', 'something', 'like']"
1529,1,"['great', 'followfriday', 'hope', 'nice', 'weekendalso', 'weekendalso']"
1530,1,"['thank', 'chris', 'chris']"
1531,-1,"['dat', 'would', 'soo', 'good', 'rite', 'www', 'want', 'lol']"
1532,-1,"['want', 'hurt', 'jeremy', 'happen']"
1533,1,"['can', 'not', 'wait', 'see', 'ur', 'hot', 'as', 'as', 'austin', 'foot', 'foot', 'foot', 'love', 'bob', 'purple', 'go', 'royal', 'color', 'way', 'well']"
1534,1,"['man', 'show', 'last', 'night', 'savage', 'come', 'back', 'soon']"
1535,1,"['cook', 'weber', 'week', 'year']"
1536,1,"['speak', 'green', 'go', 'airtricity', 'alreadycheaper', 'environmentally', 'friendly']"
1537,1,"['go', 'sleep', 'lol', 'goodnight']"
1538,1,"['thanksamp', 'go', 'luck', 'college', 'college']"
1539,-1,"['thankful', 'yes', 'felt', 'really', 'bad']"
1540,-1,"['start', 'see', 'quotsensitive', 'skinquot', 'quality', 'go', 'along', 'website', 'poor', 'bandit', 'keep', 'get', 'crazy', 'infection']"
1541,1,"['wait', 'someone', 'show']"
1542,-1,"['deathsdoor', 'samba', 'bad']"
1543,1,"['happy', 'answer', 'question', 'shop']"
1544,1,"['rarely', 'ever']"
1545,-1,"['poor', 'please', 'feel', 'good', 'count', 'everything', 'perfect']"
1546,1,"['dont', 'remember', 'watch', 'many', 'youtube', 'ol', 'get', 'back']"
1547,-1,"['much', 'quottweetingquot', 'follow']"
1548,1,"['reporting', 'room']"
1549,-1,"['thats', 'shame', 'try', 'stay', 'print', 'seem', 'la', 'find', 'fault', 'tutor', 'system', 'cut', 'direct', 'mug', 'unless', 'follow']"
1550,1,"['new', 'site', 'active', 'week', 'try', 'post', 'new', 'blog', 'weekly']"
1551,-1,"['not', 'stalker', 'another', 'stalker', 'one', 'sit', 'outside', 'location', 'may', 'not', 'good']"
1552,1,"['oh', 'alcohol', 'would', 'wo']"
1553,-1,"['sorry', 'girl', 'luck', 'motto', 'back', 'wish']"
1554,1,"['friday', 'late', 'amp', 'good', 'nice', 'pizza', 'piercing']"
1555,1,['song']
1556,1,"['shoe', 'fire', 'fire', 'completely', 'shoegasmic']"
1557,-1,"['game', 'not', 'broadcast', 'can', 'not', 'find', 'channel']"
1558,1,"['give', 'hand', 'take', 'leg', 'lol', 'try', 'effort', 'lol']"
1559,-1,"['forgot', 'men', 'take', 'mowingpoolsun', 'socking']"
1560,-1,"['need', 'new', 'phone', 'phone', 'one', 'start', 'really', 'suck']"
1561,-1,"['gh', 'beyond', 'ant', 'allison', 'big', 'beautiful', 'eye', 'dot']"
1562,1,"['watch', 'mav', 'mav', 'worm', 'mg', 'mg', 'get', 'around', 'watch', 'twilight', 'yet', 'ii', 'ii', 'ad', 'good', 'real', 'lt']"
1563,-1,"['oh', 'deathday', 'go', 'way', 'soon']"
1564,-1,['poor']
1565,1,['thanks']
1566,-1,"['room', 'empty', 'empty']"
1567,-1,"['oh', 'well', 'look', 'pattern', 'dont', 'seem', 'exist']"
1568,-1,"['study', 'iphone', 'synchingthis', 'go', 'take', 'forever']"
1569,-1,"['shiny', 'new', 'iphone', 'might', 'need', 'run', 'home', 'sync', 'real', 'quick', 'aps']"
1570,1,"['wrong', 'doc']"
1571,1,"['enjoy', 'time', 'daughter', 'watch', 'wizard', 'overly', 'place']"
1572,-1,"['grasshopper', 'junk', 'knot']"
1573,-1,"['ad', 'wasnt', 'scar']"
1574,1,['miss']
1575,-1,"['ya', 'im', 'suck']"
1576,1,"['american', 'need', 'visa', 'go', 'serbia', 'bump', 'zebalkanictweetup']"
1577,1,"['go', 'status', 'status', 'hopefully', 'get', 'see', 'phi', 'lamb']"
1578,-1,"['rap', 'can', 'not', 'attend', 'school', 'sick', 'sad', 'miss', 'lot', 'lot', 'activity', 'oh', 'dun', 'go', 'leave', 'behind']"
1579,1,"['chili', 'backyard', 'starbucks', 'liquor']"
1580,-1,"['fo', 'sho', 'girl', 'need', 'go', 'like', 'old', 'time', 'miss', 'girl']"
1581,1,"['krispykremedoughnuts', 'dont', 'tell', 'jess', 'deep', 'hate', 'debut']"
1582,1,"['awesome', 'birthday', 'weekend']"
1583,-1,"['wish', 'real', 'world', 'small', 'internet', 'world']"
1584,-1,"['shed', 'know', 'always', 'follow', 'back', 'never', 'tweet', 'like']"
1585,-1,"['still', 'miss']"
1586,-1,"['cough', 'go', 'away', 'away', 'wash', 'wash']"
1587,-1,"['get', 'ready', 'go', 'work', 'suck']"
1588,-1,"['maybe', 'lil', 'bit', 'bit']"
1589,-1,"['wish', 'even', 'remotely', 'near', 'ocean', 'international', 'surfing', 'day', 'therein', 'not', 'even', 'pool', 'damn', 'iraq']"
1590,1,"['glad', 'good', 'time', 'think', 'appreciate', 'hard', 'work', 'even', 'though', 'get', 'little', 'bit', 'messy', 'time', 'time', 'ex']"
1591,1,['baby']
1592,-1,"['wow', 'click', 'quottrending', 'topicsquot', 'secret', 'life', 'ruin', 'season', 'good', 'one', 'angela']"
1593,-1,"['tom', 'worry']"
1594,-1,"['www', 'wish', 'could', 'help', 'cook', 'cook']"
1595,1,"['thats', 'almost', 'never', 'haha', 'sometime', 'log']"
1596,-1,"['life', 'make', 'large', 'large', 'believe', 'forget', 'sometimes']"
1597,1,"['think', 'kevin', 'like', 'little', 'bit', 'country', 'country', 'awesome', 'awesome']"
1598,1,"['thank', 'nice', 'reply', 'yes', 'next', 'thus', 'last', 'day', 'school', 'go', 'back', 'red', 'august', 'already', 'already']"
1599,-1,"['u', 'great', 'movie', 'movie', 'maybe', 'much', 'little', 'kid', 'lot', 'drama', 'someone', 'dy']"
1600,-1,"['itis', 'saturday', 'one', 'day', 'home']"
1601,1,"['do', 'revision', 'biology', 'not', 'ready', 'ah', 'go', 'relax', 'watch', 'one', 'tree', 'hill']"
1602,1,"['day', 'big', 'big', 'party', 'party']"
1603,-1,"['long', 'time', 'tweet', 'cum', 'dun', 'reply', 'mess']"
1604,1,"['lol', 'correct']"
1605,-1,"['yes', 'itis', 'terrible', 'movie', 'late', 'starring', 'patrick', 'wayne', 'bouncer', 'hobby', 'love', 'though']"
1606,1,"['rid', 'lt', 'wish', 'know', 'feel', 'right', 'jus', 'kind', 'world', 'right', 'well']"
1607,1,"['okaygood', 'night', 'sweet', 'dream']"
1608,1,"['go', 'nats', 'birthday']"
1609,1,"['happy', 'tuesday']"
1610,1,"['www', 'final', 'tomorrow', 'go', 'bed', 'bed', 'goodnight']"
1611,-1,"['rubbish', 'day', 'back', 'work']"
1612,1,"['love', 'logo']"
1613,1,"['well', 'go', 'sat', 'imaginary', 'one', 'couple', 'hour', 'today', 'hope', 'friend', 'find', 'one']"
1614,-1,"['want', 'see', 'friend']"
1615,1,"['like', 'flower']"
1616,1,"['hey', 'marklowry', 'hello', 'sos', 'mark', 'lowry', 'live', 'live']"
1617,1,"['lol', 'phone', 'ex']"
1618,1,"['shed', 'myth', 'old', 'demon']"
1619,1,"['thanks', 'thanks', 'arrogant', 'assume', 'one', 'quotcool', 'onesquot']"
1620,-1,"['okay', 'hour', 'ago', 'open', 'door', 'amp', 'hit', 'face', 'wit', 'sore', 'know', 'big', 'ump', 'head']"
1621,-1,"['sharepointing', 'inside']"
1622,-1,"['happy', 'father', 'day', 'wish', 'home', 'spend', 'mine']"
1623,-1,"['let', 'hold', 'fort', 'wayne', 'show', 'wasnt', 'good', 'pathetic', 'everything', 'right']"
1624,1,"['sit', 'french', 'watch', 'ratatouille']"
1625,-1,"['come', 'karaoke', 'stop', 'come', 'upstairs']"
1626,1,"['woo', 'twitter', 'soo', 'confuse', 'haha', 'haha', 'dont', 'get', 'like', 'free', 'stalk', 'anyone', 'want', 'want', 'haha']"
1627,-1,"['announce', 'play', 'crowd', 'programmer', 'declare', 'geek', 'time', 'change']"
1628,1,"['twitter', 'act', 'one', 'els', 'lucky', 'one']"
1629,-1,"['would', 'awesome', 'would', 'love', 'go', 'abroad', 'see', 'band', 'band', 'stupid', 'air', 'fare']"
1630,1,"['hi', 'everybodyjust', 'problem', 'isi', 'can', 'not', 'figure', 'word', 'hereby', 'ia', 'sure', 'pro']"
1631,1,"['safe', 'say', 'day', 'heard', 'could', 'not', 'get', 'attractive', 'god', 'host', 'love', 'voicewatching', 'go', 'prison']"
1632,-1,"['lose', 'please', 'help', 'find', 'good', 'home']"
1633,-1,"['oh', 'fuck', 'poor', 'car']"
1634,1,"['haha', 'thats', 'good', 'idea', 'people', 'could', 'bring', 'stuff', 'warped', 'date', 'ink', 'suck', 'think', 'haha']"
1635,1,"['hi', 'dollar', 'follow', 'since', 'last', 'month', 'twitter', 'also', 'samurai', 'work', 'bangalore']"
1636,-1,"['little', 'man', 'turn', 'today', 'time', 'go']"
1637,1,"['band', 'listen']"
1638,-1,"['workfeelin', 'bit', 'peckishstill', 'miss', 'baby', 'less', 'second', 'ago', 'web']"
1639,-1,"['thing', 'wasnt', 'able', 'get', 'odyssey', 'ill', 'put', 'diff', 'envelope']"
1640,-1,"['find', 'yesterday', 'shelter', 'hope', 'get', 'contact', 'agency', 'help']"
1641,-1,"['ok', 'tried', 'change', 'background', 'can', 'can', 'not', 'twitter', 'say', 'bug', 'change']"
1642,1,['day']
1643,1,"['dominican', 'fan']"
1644,1,"['yes', 'see', 'pic', 'nicely', 'do', 'advance', 'happy', 'birthday', 'dude']"
1645,1,"['see', 'wave', 'lao']"
1646,1,"['www', 'thanks', 'jessica', 'shout', 'love', 'ton']"
1647,-1,"['wonder', 'go', 'manhunt', 'weekend', 'dont', 'know', 'men', 'worth', 'effort', 'anymoresadbut', 'true']"
1648,1,"['right', 'lunch', 'time', 'back']"
1649,-1,"['oh', 'man', 'motto', 'study', 'dont', 'know', 'love', 'exams', 'school', 'itis', 'like', 'finish', 'week', 'exams', 'fol']"
1650,-1,"['stupid', 'rain', 'ruin', 'new', 'expensive', 'shoe']"
1651,-1,['slightly']
1652,1,"['lisa', 'dodevskii', 'live', 'macedonia', 'ten', 'year', 'comment', 'profile', 'sit', 'spark', 'invite', 'ad']"
1653,1,"['get', 'warm', 'look', 'like', 'another', 'day', 'sunshine']"
1654,-1,"['lose', 'cell', 'phone', 'process']"
1655,-1,"['button', 'unfaithful', 'child', 'belong', 'come', 'homequot', 'homequot', 'jer', 'www']"
1656,-1,"['tweetvisor', 'say', 'error', 'whilst', 'update', 'status', 'twitter']"
1657,1,"['back', 'sail', 'trip', 'fabulous', 'fabulous']"
1658,1,['know']
1659,-1,"['love', 'sunshine', 'pity', 'stick', 'inside', 'shift']"
1660,1,"['band', 'biotech', 'weapon']"
1661,1,"['happy', 'birthday', 'shaun', 'anna']"
1662,-1,"['foot', 'dont', 'want', 'work']"
1663,-1,"['ant', 'new', 'already', 'already']"
1664,1,"['blockbuster', 'movie', 'uk', 'pound', 'nok', 'krone', 'krone', 'free', 'delivery', 'delivery', 'one', 'mine']"
1665,-1,"['oh', 'jon', 'spending', 'weekend', 'sorry']"
1666,-1,"['wonder', 'ill', 'ever', 'become', 'actor']"
1667,1,"['need', 'send', 'emails', 'contact', 'check', 'emailunlimited']"
1668,-1,"['didnt', 'sleep', 'great', 'feel', 'like', 'crap']"
1669,1,"['yes', 'lake', 'show', 'day', 'day']"
1670,-1,"['well', 'happy', 'tatiana', 'sad', 'not', 'hope', 'read', 'email', 'fun', 'fun', 'lot', 'love']"
1671,1,"['true', 'place', 'opposite', 'quotient', 'centralquot', 'youwill', 'tee', 'office', 'meeting']"
1672,-1,"['wake', 'motto', 'go', 'town']"
1673,-1,"['poor', 'chick', 'must', 'sick', 'back', 'teeth']"
1674,-1,"['willow', 'ride', 'ride', 'go', 'cry', 'cry', 'blah', 'blah', 'blah', 'blah', 'want', 'go', 'go']"
1675,-1,"['fuckahaha', 'hate', 'life', 'sometimes', 'reply', 'bad', 'thing', 'even', 'wasnt', 'bad', 'kid', 'whatever', 'whatever', 'fol']"
1676,-1,"['chill', 'send', 'resume', 'couple', 'company', 'good', 'still', 'feel', 'twisted', 'lol']"
1677,1,"['appear', 'big', 'belly']"
1678,-1,"['youtube', 'suspend', 'jonas', 'brother', 'count', 'wrong', 'single', 'lady', 'dance', 'joe']"
1679,1,"['thanks', 'total', 'total']"
